uid	vopenid	predicted_proba	feature_importances
5102829591	2664325718607144	0.9987237	
5102937692	6098394737411368	0.2221207	
5103159069	6105104684287272	0.91422606	
5103223324	6107036010284328	0.9891672	
5103306272	6109534473291048	0.9993735	
510332442	90322827085096	0.043532833	
510356038	92018332534056	0.83904606	
510360037	92306162451752	0.98196274	
510361302	92399041119528	0.62567395	
5103713534	6126315313169704	0.64924693	
5103773529	6129863560135976	0.9583827	
5103816723	6132558383678760	0.9951645	
5103853881	6134652448671016	0.9750948	
510389680	94453243446568	0.99472755	
510412930	96141366920488	0.029681569	
510430405	97450191095080	0.20189986	
5104525110	6159157518796072	0.88237494	
5104628168	5849433334220072	0.9877499	
5104791817	6169359206974760	0.99355197	
510491644	102110029284648	0.99760604	
510495008	102350547453224	0.21959898	
5104975170	6179295748031784	0.99977654	
510498226	102579187352872	0.9996643	
510502021	102852320429352	0.3423754	
5105073004	6185387957814568	0.99119765	
5105200178	6191959257777448	0.9653055	
5105365493	6199016694351144	0.9612414	
5105371638	6199273117320488	0.28038168	
5105420941	6201215247844648	0.7428554	
5105490325	6203913158395176	0.4736753	
5105491488	6203957383136552	0.9999658	
510560109	106888381728040	0.8135503	
5105745064	6213898688922920	0.98961276	
5105756929	6214429184492840	0.9196716	
5105878944	6220722318214440	0.96647745	
5105920439	6223225143297320	0.59965676	
5106020332	6229132132615464	0.99837923	
5106067041	6231655358793000	0.99973756	
5106243012	6239150009615656	0.90339804	
5106333648	5858204194309416	0.21283947	
5106383665	6244542743708968	0.98745	
510642155	112868721034536	0.9404483	
5106520438	6249694758307112	0.99995816	
5106620790	6253881814549800	0.9994223	
5106649055	6255130039420200	0.99791294	
5106690626	6257157800854824	0.6424785	
5106692544	6257256182449448	0.9904226	
5106726860	6259090200593704	0.994136	
5106755159	6260703766119720	0.61842	
5106856001	6266930529174824	0.8635868	
5106943302	6272078718567720	0.9845276	
5107042080	6277504201786664	0.47438613	
5107091362	6279928039736616	0.5435836	
5107094675	6280101180605736	0.01384225	
5107147317	6282575417312552	0.79951596	
510715816	118163409077544	0.9420223	
5107175039	6283819884086568	0.98636115	
5107194884	6284696124523816	0.9548393	
5107216190	6285629810148648	0.99043876	
5107222297	6285897440298280	0.99983525	
5107493595	6298282783802664	0.99993587	
510756410	120987484292392	0.9998691	
5107600622	6304621148898600	0.33383068	
5107687442	6310158972355880	0.9999374	
5107751006	6313975117907240	0.9822188	
5107763788	6314740897154344	0.99947184	
510786036	123049471247656	0.85195434	
5107919559	6323730196596008	0.9985911	
510801492	124124286813480	0.9997961	
510801626	124133480727848	0.77634066	
5108024886	6329100516328744	0.9701799	
5108042545	6329932532024616	0.9301138	
510811657	124838660670760	0.99263954	
5108174439	6335883074995496	0.9655529	
5108251807	6339424074204456	0.9641337	
5108398656	6347205548311848	0.9916494	
5108407375	6347718125815080	0.9767779	
5108437492	6330660126328104	0.43182328	
5108497332	6353403924317480	0.9918367	
5108522348	6354808781276456	0.99768305	
5108546320	6356495428355368	0.8930874	
5108584506	6358714450052392	0.9925553	
5108607358	6360078370604328	0.9590406	
5108623169	6361013666841896	0.99958235	
5108626542	6361213986800936	0.10865425	
5108637839	6361873130063144	0.9993849	
510865789	128666080511272	0.9999187	
5108658899	6362967205872936	0.94649315	
5108681246	6364377297323304	0.99977535	
5108749566	6368051641845032	0.6867984	
5108852621	6373148895610152	0.89449143	
510893382	130657603159336	0.009658341	
5108987757	6379344453043496	0.9999894	
5109024990	6381044454786344	0.7522893	
5109108173	6384931400189224	0.9157118	
5109109497	6384990925751592	0.062121537	
5109136476	6383513188566312	0.9990846	
5109168829	6388172288558376	0.9992181	
5109250307	6393038486504744	0.9983759	
5109303277	6396436275397928	0.9976712	
5109323042	6397716242761000	0.9536537	
510943564	134177932838184	0.9730163	
5109495412	6407299187213608	0.9982911	
5109552795	6410160574956840	0.5036571	
510957254	135123228296488	0.98599017	
5109609322	6412839695025448	0.9735709	
5109646714	6414600094745896	0.91902393	
5109740879	6418945460798760	0.88748664	
5109775670	6420562985747752	0.99201	
510978926	136613179295016	0.99570256	
5109832302	6423139563472168	0.94048613	
5109873376	6424982037333288	0.98375666	
510994060	137641219982632	0.137239	
5109951349	6428470288975144	0.8899546	
5109969903	6429235464242472	0.9996319	
5110056267	6433639147898152	0.9840313	
511007593	138569671116072	0.9768347	
5110218076	6442915069297960	0.989449	
5110225532	6443376644064552	0.8223039	
5110310690	6448843466343720	0.98339015	
5110314374	6449086199104808	0.9230832	
5110323435	6449662865573160	0.94179314	
5110430426	6455785140127016	0.111013	
5110521754	6460347133592872	0.99865294	
5110600711	6464119993926952	0.9951767	
5110610715	6464599620977960	0.9996253	
5110656314	6466741668807976	0.9482592	
5110728232	6470176568902952	0.99826944	
5110870140	6476965570020648	0.69921815	
5110979470	6482372195648808	0.97583485	
5111189348	6494914238350632	0.8444562	
5111203301	6495826918901032	0.9976191	
5111239850	6498222906672424	0.99334186	
5111307898	6502503512671528	0.9957117	
5111315743	6502991192786216	0.98526067	
5111323698	6503482496779560	0.99894625	
5111351435	6505186122401064	0.99956316	
5111403259	6508300040799528	0.9985856	
511143448	147813246043432	0.7582115	
5111447521	6510816824526120	0.9999938	
5111614882	6519713379517736	0.9954195	
5111682079	6523007485216040	0.9686646	
5111776129	6527581960930600	0.99367625	
5111782995	6527952468968744	0.9816443	
5111784260	6527965219652904	0.99943405	
5111896770	6534601480996136	0.9934869	
5111962652	6538810951599400	0.57141143	
511200644	151710526211368	0.98065877	
5112021229	6542669174408488	0.976313	
5112085323	6546676781548840	0.27559584	
5112132268	6549582058489128	0.87498844	
5112188468	6552954010469672	0.993507	
5112380293	6563558016288040	0.9987722	
5112498406	6569463260775720	0.96172434	
5112531997	6571226680395048	0.99713254	
5112579706	6573859495347496	0.35801566	
5112588310	6574351470429480	0.997743	
5112609332	6575580971926824	0.896145	
5112651964	6578202982352168	0.81055987	
5112670457	6579378998084904	0.49824345	
5112703054	6581480914814248	0.9989905	
511272850	156637591897384	0.919969	
5112779388	6586441400714536	0.6150338	
5112816100	6588700821947688	0.26373482	
5113159540	6607643506771240	0.3377969	
5113265735	6613408292406568	0.63001907	
5113445384	6624447096554792	0.9136864	
5113449779	6624741100487976	0.013321819	
5113502396	6628108153521448	0.29271537	
5113608364	6634669387154728	0.99997234	
5113644530	6636867202450728	0.9998505	
5113657756	6637625264178472	0.9876495	
5113700653	6640127216846120	0.48783904	
5113775438	6644320312886568	0.99503064	
5113812415	6646334317004072	0.9686422	
5113901815	6651012073260328	0.9936982	
5113926631	6652303113585960	0.9998056	
5113981047	6655206847022376	0.9970547	
5113984614	6655401529836840	0.9953655	
5114039370	6658483101762856	0.99867344	
5114057283	6659573218149672	0.8592046	
5114093816	6661826264040744	0.5295508	
5114108100	6662726126798120	0.9842666	
511419201	166641376036136	0.8533974	
5114229095	6670586990691624	0.99341196	
5114236980	6671087555708200	0.9996019	
5114259254	6672455301465384	0.9990559	
5114325727	6676557397886248	0.9949516	
5114372569	6679421671310632	0.40770918	
5114374002	6679423550358824	0.9951975	
5114487122	6686003574474024	0.9918819	
5114569085	6690464434881832	0.99863976	
5114636504	6694011406779688	0.9016567	
5114792511	6702285795493160	0.9772948	
5114870240	6706992408560936	0.999997	
5114881756	6707727787492648	0.9588965	
5114901979	6709029363909928	0.7724849	
5114971626	6713578405365032	0.9178108	
5114977062	6713928109655336	0.4793954	
511503956	172431797257512	0.91350365	
5115091650	6720607723324712	0.9883625	
5115128292	6722601326347560	0.99688643	
5115209988	6726867168396584	0.03752074	
5115261758	6729522800362792	0.9983015	
5115334850	6733256670446888	0.99934787	
5115369216	6735007674926376	0.9954787	
5115409098	6737019867104552	0.9203846	
5115553451	6744310305654056	0.99827445	
511556619	176042455467304	0.99940765	
5115616172	6747667695011112	0.93135786	
5115660032	6750221589939496	0.36852366	
5115828055	6760815797863720	0.4992155	
5115875130	6763861600765224	0.99563557	
5115952147	6768299979703592	0.7710006	
5116014630	6771699916080424	0.9990694	
5116082670	6775216554771752	0.77141815	
5116101579	6776185204114728	0.97658336	
5116113399	6776795492123944	0.9916259	
5116124438	6777234518312232	0.98823	
5116152488	6778774800958760	0.9455197	
5116176448	6780019066406184	0.99552226	
5116281733	6785499914437928	0.8774505	
5116312359	6787100595062056	0.28085276	
5116335986	6788272785589544	0.97874224	
5116354226	6789238549251368	0.98436326	
5116356006	6789326126318888	0.9998795	
5116394175	6791305099609384	0.98975974	
5116394392	6791318521382184	0.9823085	
5116502800	6797424824026408	0.8404807	
5116526634	6798842431669544	0.1005618	
5116568132	6801322238412072	0.8146264	
5116685529	6809071500264744	0.94468665	
5116749982	6813275669267752	0.9391151	
5116840537	6818956837258536	0.6239267	
511691051	185290526688552	0.99498725	
5116922546	6823874440594728	0.55370337	
5116973762	6826818036696360	0.49661812	
5117103980	6833921912603944	0.9959275	
5117132847	6835464476951848	0.99334526	
5117204183	6839435308434728	0.92361695	
5117208356	6839670390785320	0.9860989	
5117264327	6843051201135912	0.9446035	
5117348393	6848450444789032	0.9577906	
5117360452	6849253133911336	0.9478919	
5117383543	6850710872655144	0.9999945	
5117384845	6850858914809128	0.89683986	
5117391051	6851264990545192	0.89714396	
5117488262	6857455716140328	0.6536444	
511751067	189458456905000	0.985091	
5117538198	6860556279874856	0.9999491	
5117581451	6863149970359592	0.9212264	
5117594009	6863908971611432	0.9997553	
5117714512	6870804608714024	0.9125236	
5117837625	6877360406529320	0.9995227	
5117841448	6877463888397608	0.99513185	
5117912549	6881497667994920	0.9990959	
5117955762	1605753987532072	0.5739572	
5117964552	6884606553228584	0.7316103	
511799558	192811819730216	0.99524385	
5118012707	6887651550823720	0.9983883	
5118068341	6891297910949160	0.9999678	
5118078230	6891839882134824	0.9995902	
5118164970	6897324219827496	0.7264118	
5118223393	6900625506174248	0.9997781	
5118224678	6900686508131624	0.98925835	
5118234251	6901219352511784	0.9984748	
5118309745	6905266084119848	0.98552424	
5118340563	6906859047224616	0.99837494	
5118448858	6912544443073832	0.7515395	
5118517849	6916135438386472	0.9540205	
511853863	196570520093992	0.9989336	
5118545124	6827468522915112	0.9999709	
5118561263	6918490422641960	0.017399836	
5118570968	6919055277950248	0.9898683	
5118642506	6923271258113320	0.99161774	
511864657	197324353963304	0.9980166	
5118778346	6931996752610600	0.9972554	
5118785858	6932500874396968	0.99979526	
5118834271	6935651836888360	0.9589283	
5118940633	6942360106042664	0.99986315	
5119122409	6953051957364008	0.99999714	
5119171323	6953525947270440	0.9642076	
5119192986	6956987959346472	0.32381332	
5119236141	6959421595190568	0.9837997	
5119286006	6962315530732840	0.991222	
5119330770	6965069879837992	0.99695337	
511940380	202572871107880	0.7270813	
5119426796	6971297850852648	0.99976796	
5119450214	6972860614968616	0.89769024	
5119533491	635329279558952	0.9821838	
5119540998	6978791360824616	0.99999475	
5119650726	6985670623364392	0.98636127	
511966322	204385414415656	0.9995957	
511968322	204520504558888	0.9895935	
5119822213	6995792519103784	0.9453997	
5119843808	6996993969095976	0.9858322	
5119925358	7001463285220648	0.8371882	
5119934746	7001991767524648	0.99347717	
5119935360	7002023241581864	0.9982851	
5119936232	7001264508765480	0.9345241	
5120001384	7005804758959400	0.989688	
5120027111	6938081110656296	0.9995047	
51200405634	61646074225755432	0.9993236	
51200508786	61651318984803624	0.9934767	
51200523117	61651961753503016	0.9992331	
51201188790	61984254313497896	0.9135127	
51201267996	61988162867954984	0.9827576	
5120137324	7014375970178344	0.9237854	
51201423543	61995834216416552	0.7360752	
51201506002	61999876384621864	0.39752984	
51201554579	62002341628740904	0.9991068	
51201795492	62014521686230312	0.9929456	
51201795516	62014350894171432	0.7782453	
51201878247	62019018181444904	0.99885416	
51202181837	62034310412502312	0.98921585	
51202191601	62034825540142376	0.6822738	
51202643649	62056558343095592	0.9938595	
51203142400	62081662426940712	0.49216506	
5120327272	7026224442770728	0.9999844	
51203419773	62095110909068584	0.8981656	
51203436685	62095905813562664	0.96953154	
5120345626	7026825402647848	0.99970144	
5120350844	7027555748414760	0.9994698	
51203595230	62103815062947112	0.9996014	
51203819193	62115267928786216	0.9814643	
51203848608	62116809218065704	0.79053926	
512038715	209414955337000	0.7228262	
5120396303	7030151317947688	0.5245532	
5120408194	7030820594648360	0.6532437	
5120497632	7035772356396328	0.99877125	
51205233748	62184026664207656	0.81693757	
5120563309	7039397510120744	0.8857126	
51205699537	62206345864414504	0.9895947	
51206060078	62224767985780008	0.9952171	
5120608727	7041871344174376	0.9999876	
51206348070	62239198136370472	0.98096657	
5120683519	7045874320803112	0.9733035	
51207200893	62282398460937512	0.93347305	
51207579856	62300525504628008	0.995987	
51207627516	62302806736241960	0.99000823	
51207679854	62305357611271464	0.991356	
5120794783	7052020284785960	0.9970873	
512082650	212470354806056	0.08316396	
51208294542	62335648203670824	0.6078781	
5120856892	7055685972264232	0.9904164	
5120899101	7058224834807080	0.9931179	
5120929376	7060231725385000	0.8373642	
51209671535	62403529759130920	0.08486665	
51209801924	62410120587773224	0.11872843	
51209870387	62413858551498024	0.9951108	
51210060018	62423786301293864	0.7805571	
512101686	213784145036584	0.9319863	
51210217172	62431054929462568	0.79264456	
51210802505	62461102252229928	0.99589795	
512109639	214347725276456	0.99795246	
5121114622	7072268102796584	0.5414089	
51211341193	62489169192420648	0.113085665	
51211422775	62493370811286824	0.99998	
51211445423	62494402006091048	0.9566966	
51211675466	62506261484537128	0.9994785	
51211681045	62506481333175592	0.9860778	
5121168225	7075393832355112	0.9932395	
512118675	214931505284392	0.8963912	
5121201182	7077226508322088	0.98570824	
51212115112	62508895373231400	0.9246118	
5121215902	7078097514267944	0.9880278	
5121218329	7078232738628904	0.9948695	
51212259304	62536539192034600	0.7874277	
5121243739	7079650010727720	0.7660108	
51212876994	62568440934040872	0.21892752	
51213043838	62577191393035560	0.9996929	
51213297673	62589776385410344	0.99979764	
51213433565	62596751882061096	0.7407755	
51213436083	62596875966350632	0.8558474	
51213570813	62603649800865064	0.9945574	
51213733986	62612327312524584	0.99782324	
51213795847	62615723692131624	0.9986117	
5121393624	7087929432605992	0.9727265	
51214215177	62637477902812456	0.9533395	
512142557	216611709912360	0.98249257	
512146558	216911216772392	0.09319291	
51214673048	62661250211251496	0.9796	
512148281	217029932352808	0.9972109	
512150008	217136568337704	0.99204683	
5121506295	7094221089932584	0.98619497	
51215066508	62681917795206440	0.9999771	
5121538561	7096005850170664	0.8158015	
5121553924	7096843972773160	0.9775261	
51215614472	62710301153690920	0.9910356	
5121595626	7099119231698216	0.99920076	
51215999744	62730403681010984	0.53003716	
51216041105	62732390170494248	0.9985306	
51216202951	62734702809056552	0.98729986	
5121653434	7102465950745896	0.98902994	
51216583267	62758458138953000	0.63261664	
51216609593	62759857358767400	0.9593226	
51216771787	62768350790812968	0.9999765	
512168527	218439151387944	0.819438	
51216909417	62774616477009192	0.9204566	
51216920387	62775294544971048	0.9600587	
51216947969	62776522905617704	0.9443216	
51217032405	62780663186982184	0.99998534	
51217071565	62782613236352296	0.95550054	
5121711792	7106010976486696	0.4892421	
51217192149	62788629143356712	0.7583168	
51217450970	62801799526352168	0.9630934	
51217522177	62805618691802408	0.9752973	
5121763786	7109281996735784	0.9620593	
5121785217	7110651889976616	0.97375137	
51217881184	62824151744120104	0.99968624	
5121798877	7111549873685800	0.7059071	
51218089299	62834409937962280	0.99960095	
51218466581	62853725815178536	0.99131787	
51218473543	62854024516732200	0.9542377	
5121849463	7114866729289000	0.9939685	
512185565	219621408245032	0.9399353	
51218606797	62861421859702056	0.98645025	
51218616689	62861967387657512	0.9992047	
5121861883	7115684853450024	0.95271564	
5121870964	7116287423939880	0.99892175	
51219334031	62898438907757864	0.6234094	
51219413361	62902535031489832	0.91286165	
5121942377	7121029940249896	0.999819	
51219493472	62906804497417512	0.98562604	
5121952411	7121686801810728	0.99624497	
5121954437	7119080696186152	0.9993481	
51219575253	62911187779978536	0.2334991	
5122031577	7126747011482920	0.9993673	
5122102958	7131362960475432	0.9980987	
51221211609	62994964606747944	0.9596474	
51221370063	63003554809775400	0.9993975	
51221538141	63012753690199336	0.56583893	
51221601789	63015941092803880	0.99943095	
51221724907	63021976125834536	0.060611945	
51222080261	63039986802754856	0.99993336	
51222098970	63040845930431784	0.9869603	
51222352763	63054435475391784	0.5124767	
5122245406	7140009400730920	0.8537526	
51222655904	63070282495427880	0.99987054	
51222720293	63073607873856808	0.9994778	
51222832104	63079285887730984	0.99971014	
51222955987	63085695925093672	0.29444936	
5122298580	7143036278932776	0.96395993	
51223088797	63092905027700008	0.99657625	
5122330720	7144884926809384	0.9997702	
51223399395	63109975576544552	0.9422126	
51223401913	63110120196146472	0.9980568	
51223503860	63115010150630696	0.5357089	
51223540132	63117043750536488	0.9849406	
51223641584	63122311662142760	0.9957308	
5122368164	7147013284431144	0.99899167	
51223831513	63132107744347432	0.98941296	
51223856824	63133425829545256	0.99285513	
51224285287	63156848567911720	0.9728516	
5122442151	7151362542798120	0.9657567	
51224825136	63184074298492200	0.9860173	
51224861493	63185911604970792	0.999416	
5122489372	7154290636752168	0.96265274	
5122498463	7154884214654248	0.9944326	
51224993375	63192801403602216	0.7926286	
51225179635	63203081340716328	0.9532164	
51225295957	63209340987114792	0.49020773	
5122536485	7157341539927336	0.8580365	
51225503644	63219569518839080	0.99616927	
51225530495	63221067724227880	0.6692953	
51225609463	63225125059036456	0.9551642	
5122566829	7159328633390376	0.9999194	
51225784768	63234191533671720	0.8216427	
51225872367	63238720643794216	0.9998491	
5122594430	7161152316769576	0.09463006	
512264010	225076822017320	0.9063466	
5122649863	7164841559459112	0.9996123	
51226864338	63290583648961832	0.84685355	
5122689067	7167387468432680	0.9221287	
51226973310	63296532916864296	0.17267774	
51227104641	63303728933242152	0.7745996	
51227203114	63308598755067176	0.9915951	
5122724145	7169647963407656	0.98948157	
51227377639	63317443233580328	0.9999863	
5122750596	7171350381069608	0.9969181	
5122775619	7172869524423976	0.8899225	
51227804302	63339509500478760	0.99998975	
51227872934	63343687027262760	0.9063764	
5122797846	7174346322085160	0.99968827	
51228095818	63355398799099176	0.96925753	
51228125284	63356871972881704	0.9953288	
51228229980	63362205718283560	0.9996401	
51228332286	63367482488259880	0.9840373	
5122834336	7176608360564008	0.9980362	
51228691691	63386811720140072	0.42468572	
5122870630	7178861741999400	0.9994511	
5122879956	7179424852477224	0.99759847	
51228870089	63396310577186088	0.9262307	
5122887588	7179890118231336	0.7107605	
5122890609	7180067151414568	0.66155356	
51229052223	63405588847396136	0.97743165	
5122926327	7182212353361192	0.98711234	
5122926886	7182190811415848	0.9989392	
5122933203	7182622656955688	0.9943679	
51229446975	63426171001767208	0.9957793	
51229553089	63432121007867176	0.9914261	
51230040149	63457748876395816	0.83287543	
51230159646	63464094220813608	0.9955252	
5123018198	7187565761660200	0.99794	
5123036916	7188618498409768	0.99209154	
51230378435	63475936922043688	0.026178384	
51230386560	63476300786304296	0.9965507	
5123048964	7189271400547624	0.9972216	
51230720859	63494619023148328	0.99961543	
51230813339	63499218060707112	0.9928122	
51230922701	63504857352766760	0.9800323	
5123096106	7191892672775464	0.6155316	
51230968573	63507250857510184	0.99994755	
51231272804	63523142303614248	0.99924624	
51231375146	63528773072848168	0.9910507	
5123154088	7195281334863144	0.75705016	
51231672873	63544976910714152	0.30154848	
512318433	228868070180136	0.0008821721	
51231953626	63559189762802984	0.9724524	
51232202300	63572275924174120	0.28736693	
51232403607	63583459616359720	0.9996661	
51232434906	63585262026229032	0.21633875	
51232935935	63610921301706024	0.7129072	
51232965653	63612569696732456	0.98113716	
51233049087	63616968951203112	0.9915451	
5123313250	7205343033951528	0.2686115	
51233157186	63622639314666792	0.9987263	
51233362587	63634140968650024	0.86240345	
51233478620	63640900441867560	0.86845005	
5123373839	7209358492828968	0.8467568	
51233743529	63654749899457832	0.049821902	
512339226	230310977865000	0.7342353	
51234001464	63667852838044968	0.9984623	
5123406673	7211489534805288	0.9468718	
5123426141	7212715546641704	0.1433397	
51234267424	63681726253499688	0.93216825	
51234417600	63690062382368040	0.036136065	
5123468265	7215269911332136	0.99700123	
51234783950	63708669120218408	0.9988959	
51235016319	63720428874892584	0.94425285	
512350674	230744635344168	0.42678505	
51235167532	63728528042362152	0.9688873	
51235278089	63734649444500776	0.9998758	
51235294903	63735505820714280	0.99961984	
5123546144	7219728758474024	0.9447965	
51235501630	63746508184749352	0.19697274	
51235658863	63754266103645480	0.7762559	
5123581823	7221840741532968	0.99890316	
51236232669	63784296917632296	0.9998636	
51236405204	63793578811721000	0.99844766	
5123664659	7226534268372264	0.90741473	
5123705918	7228889185518888	0.998811	
5123712959	7229289624110376	0.95807457	
512372147	232238679983400	0.90224874	
5123749085	7231348591166760	0.9984871	
